"Plot Title: 11009653"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009653, SEN S/N: 11009653)","Temp, °F (LGR S/N: 11009653, SEN S/N: 11009653)","DO Adj Conc, mg/L (LGR S/N: 11009653)","Coupler Attached (LGR S/N: 11009653)","Coupler Detached (LGR S/N: 11009653)","Host Connected (LGR S/N: 11009653)","End Of File (LGR S/N: 11009653)"
3593,02/13/17 04:30:00 PM,16.47,33.98,,,,,
3594,02/13/17 05:00:00 PM,16.73,34.02,,,,,
3595,02/13/17 05:30:00 PM,16.94,34.05,,,,,
3596,02/13/17 06:00:00 PM,16.89,34.05,,,,,
3597,02/13/17 06:30:00 PM,16.93,34.05,,,,,
3598,02/13/17 07:00:00 PM,16.93,33.98,,,,,
3599,02/13/17 07:30:00 PM,16.79,33.91,,,,,
3600,02/13/17 08:00:00 PM,16.68,33.87,,,,,
3601,02/13/17 08:30:00 PM,16.47,33.76,,,,,
3602,02/13/17 09:00:00 PM,16.18,33.69,,,,,
3603,02/13/17 09:30:00 PM,15.83,33.62,,,,,
3604,02/13/17 10:00:00 PM,15.63,33.55,,,,,
3605,02/13/17 10:30:00 PM,15.40,33.51,,,,,
3606,02/13/17 11:00:00 PM,15.15,33.44,,,,,
3607,02/13/17 11:30:00 PM,14.81,33.37,,,,,
3608,02/14/17 12:00:00 AM,14.47,33.26,,,,,
3609,02/14/17 12:30:00 AM,14.34,33.22,,,,,
3610,02/14/17 01:00:00 AM,14.36,33.19,,,,,
3611,02/14/17 01:30:00 AM,14.48,33.19,,,,,
3612,02/14/17 02:00:00 AM,14.55,33.19,,,,,
3613,02/14/17 02:30:00 AM,14.59,33.15,,,,,
3614,02/14/17 03:00:00 AM,14.67,33.19,,,,,
3615,02/14/17 03:30:00 AM,14.74,33.15,,,,,
3616,02/14/17 04:00:00 AM,14.75,33.15,,,,,
3617,02/14/17 04:30:00 AM,14.77,33.12,,,,,
3618,02/14/17 05:00:00 AM,14.72,33.08,,,,,
3619,02/14/17 05:30:00 AM,14.69,33.04,,,,,
3620,02/14/17 06:00:00 AM,14.66,33.01,,,,,
3621,02/14/17 06:30:00 AM,14.57,32.97,,,,,
3622,02/14/17 07:00:00 AM,14.45,32.94,,,,,
3623,02/14/17 07:30:00 AM,14.15,32.97,,,,,
3624,02/14/17 08:00:00 AM,14.07,32.97,,,,,
3625,02/14/17 08:30:00 AM,14.11,32.97,,,,,
3626,02/14/17 09:00:00 AM,14.10,32.94,,,,,
3627,02/14/17 09:30:00 AM,14.10,32.90,,,,,
3628,02/14/17 10:00:00 AM,14.15,32.97,,,,,
3629,02/14/17 10:30:00 AM,14.16,33.01,,,,,
3630,02/14/17 11:00:00 AM,14.23,32.90,,,,,
3631,02/14/17 11:30:00 AM,14.49,33.01,,,,,
3632,02/14/17 12:00:00 PM,14.69,33.22,,,,,
3633,02/14/17 12:30:00 PM,14.85,33.44,,,,,
3634,02/14/17 01:00:00 PM,14.94,33.66,,,,,
3635,02/14/17 01:30:00 PM,15.12,33.87,,,,,
3636,02/14/17 02:00:00 PM,15.19,34.05,,,,,
3637,02/14/17 02:30:00 PM,15.32,34.20,,,,,
3638,02/14/17 03:00:00 PM,15.34,34.38,,,,,
3639,02/14/17 03:30:00 PM,15.35,34.48,,,,,
3640,02/14/17 04:00:00 PM,15.29,34.56,,,,,
3641,02/14/17 04:30:00 PM,15.37,34.63,,,,,
3642,02/14/17 05:00:00 PM,15.55,34.63,,,,,
3643,02/14/17 05:30:00 PM,15.89,34.63,,,,,
3644,02/14/17 06:00:00 PM,16.15,34.59,,,,,
3645,02/14/17 06:30:00 PM,16.34,34.56,,,,,
3646,02/14/17 07:00:00 PM,16.67,34.59,,,,,
3647,02/14/17 07:30:00 PM,16.78,34.52,,,,,
3648,02/14/17 08:00:00 PM,16.70,34.52,,,,,
3649,02/14/17 08:30:00 PM,16.64,34.45,,,,,
3650,02/14/17 09:00:00 PM,16.83,34.38,,,,,
3651,02/14/17 09:30:00 PM,16.71,34.30,,,,,
3652,02/14/17 10:00:00 PM,16.24,34.09,,,,,
3653,02/14/17 10:30:00 PM,15.76,33.94,,,,,
3654,02/14/17 11:00:00 PM,15.72,33.84,,,,,
3655,02/14/17 11:30:00 PM,15.66,33.84,,,,,
3656,02/15/17 12:00:00 AM,15.68,33.80,,,,,
3657,02/15/17 12:30:00 AM,15.52,33.73,,,,,
3658,02/15/17 01:00:00 AM,15.25,33.66,,,,,
3659,02/15/17 01:30:00 AM,15.03,33.62,,,,,
3660,02/15/17 02:00:00 AM,14.84,33.66,,,,,
3661,02/15/17 02:30:00 AM,14.59,33.62,,,,,
3662,02/15/17 03:00:00 AM,14.35,33.55,,,,,
3663,02/15/17 03:30:00 AM,14.15,33.51,,,,,
3664,02/15/17 04:00:00 AM,14.00,33.40,,,,,
3665,02/15/17 04:30:00 AM,13.92,33.33,,,,,
3666,02/15/17 05:00:00 AM,13.92,33.22,,,,,
3667,02/15/17 05:30:00 AM,13.95,33.19,,,,,
3668,02/15/17 06:00:00 AM,14.11,33.15,,,,,
3669,02/15/17 06:30:00 AM,14.19,33.04,,,,,
3670,02/15/17 07:00:00 AM,14.16,33.04,,,,,
3671,02/15/17 07:30:00 AM,14.22,32.97,,,,,
3672,02/15/17 08:00:00 AM,14.26,32.90,,,,,
3673,02/15/17 08:30:00 AM,14.26,32.79,,,,,
3674,02/15/17 09:00:00 AM,14.27,32.79,,,,,
3675,02/15/17 09:30:00 AM,14.28,32.76,,,,,
3676,02/15/17 10:00:00 AM,14.33,32.58,,,,,
3677,02/15/17 10:30:00 AM,14.25,32.58,,,,,
3678,02/15/17 11:00:00 AM,14.29,32.61,,,,,
3679,02/15/17 11:30:00 AM,14.44,32.68,,,,,
3680,02/15/17 12:00:00 PM,14.58,32.79,,,,,
3681,02/15/17 12:30:00 PM,14.75,32.97,,,,,
3682,02/15/17 01:00:00 PM,14.96,33.15,,,,,
3683,02/15/17 01:30:00 PM,15.18,33.37,,,,,
3684,02/15/17 02:00:00 PM,15.54,33.55,,,,,
3685,02/15/17 02:30:00 PM,15.70,33.73,,,,,
3686,02/15/17 03:00:00 PM,15.86,33.91,,,,,
3687,02/15/17 03:30:00 PM,16.00,34.05,,,,,
3688,02/15/17 04:00:00 PM,16.19,34.16,15.00,,,,
3689,02/15/17 04:30:00 PM,16.39,34.23,15.19,,,,
3690,02/15/17 05:00:00 PM,16.58,34.34,15.37,,,,
3691,02/15/17 05:30:00 PM,16.85,34.38,15.62,,,,
3692,02/15/17 06:00:00 PM,17.03,34.41,15.79,,,,
3693,02/15/17 06:30:00 PM,17.18,34.38,15.93,,,,
3694,02/15/17 07:00:00 PM,17.18,34.34,15.93,,,,
3695,02/15/17 07:30:00 PM,17.25,34.23,16.00,,,,
3696,02/15/17 08:00:00 PM,17.09,34.12,15.86,,,,
3697,02/15/17 08:30:00 PM,16.93,33.98,15.71,,,,
3698,02/15/17 09:00:00 PM,16.71,33.91,15.51,,,,
3699,02/15/17 09:30:00 PM,16.50,33.80,15.32,,,,
3700,02/15/17 10:00:00 PM,16.24,33.73,15.08,,,,
3701,02/15/17 10:30:00 PM,16.06,33.66,14.91,,,,
3702,02/15/17 11:00:00 PM,15.87,33.58,14.74,,,,
3703,02/15/17 11:30:00 PM,15.70,33.55,14.58,,,,
3704,02/16/17 12:00:00 AM,15.53,33.48,14.43,,,,
3705,02/16/17 12:30:00 AM,15.35,33.40,14.26,,,,
3706,02/16/17 01:00:00 AM,15.26,33.40,14.18,,,,
3707,02/16/17 01:30:00 AM,15.15,33.37,14.08,,,,
3708,02/16/17 02:00:00 AM,15.05,33.33,13.99,,,,
3709,02/16/17 02:30:00 AM,14.94,33.30,13.89,,,,
3710,02/16/17 03:00:00 AM,14.87,33.26,13.83,,,,
3711,02/16/17 03:30:00 AM,14.76,33.22,13.73,,,,
3712,02/16/17 04:00:00 AM,14.75,33.19,13.72,,,,
3713,02/16/17 04:30:00 AM,14.73,33.15,13.70,,,,
3714,02/16/17 05:00:00 AM,14.72,33.15,13.70,,,,
3715,02/16/17 05:30:00 AM,14.69,33.12,13.67,,,,
3716,02/16/17 06:00:00 AM,14.72,33.12,13.70,,,,
3717,02/16/17 06:30:00 AM,14.72,33.08,13.70,,,,
3718,02/16/17 07:00:00 AM,14.74,33.08,13.73,,,,
3719,02/16/17 07:30:00 AM,14.74,33.08,13.73,,,,
3720,02/16/17 08:00:00 AM,14.77,33.04,13.76,,,,
3721,02/16/17 08:30:00 AM,14.75,32.97,13.74,,,,
3722,02/16/17 09:00:00 AM,14.82,33.01,13.81,,,,
3723,02/16/17 09:30:00 AM,14.85,33.01,13.84,,,,
3724,02/16/17 10:00:00 AM,14.87,33.08,13.86,,,,
3725,02/16/17 10:30:00 AM,14.97,33.12,13.96,,,,
3726,02/16/17 11:00:00 AM,15.06,33.19,14.04,,,,
3727,02/16/17 11:30:00 AM,15.14,33.26,14.12,,,,
3728,02/16/17 12:00:00 PM,15.33,33.37,14.30,,,,
3729,02/16/17 12:30:00 PM,15.55,33.48,14.51,,,,
3730,02/16/17 01:00:00 PM,15.74,33.58,14.69,,,,
3731,02/16/17 01:30:00 PM,15.95,33.69,14.88,,,,
3732,02/16/17 02:00:00 PM,16.21,33.76,15.13,,,,
3733,02/16/17 02:30:00 PM,16.44,33.80,15.35,,,,
3734,02/16/17 03:00:00 PM,16.60,33.87,15.50,,,,
3735,02/16/17 03:30:00 PM,16.69,33.94,15.58,,,,
3736,02/16/17 04:00:00 PM,16.84,34.05,15.73,,,,
3737,02/16/17 04:30:00 PM,17.08,34.12,15.95,,,,
3738,02/16/17 05:00:00 PM,17.17,34.16,16.04,,,,
3739,02/16/17 05:30:00 PM,17.31,34.16,16.17,,,,
3740,02/16/17 06:00:00 PM,17.24,34.12,16.11,,,,
3741,02/16/17 06:30:00 PM,17.22,34.09,16.10,,,,
3742,02/16/17 07:00:00 PM,17.11,33.98,16.00,,,,
3743,02/16/17 07:30:00 PM,17.03,33.91,15.92,,,,
3744,02/16/17 08:00:00 PM,16.91,33.87,15.81,,,,
3745,02/16/17 08:30:00 PM,16.74,33.80,15.66,,,,
3746,02/16/17 09:00:00 PM,16.65,33.73,15.58,,,,
3747,02/16/17 09:30:00 PM,16.64,33.73,15.57,,,,
3748,02/16/17 10:00:00 PM,16.54,33.69,15.48,,,,
3749,02/16/17 10:30:00 PM,16.39,33.58,15.34,,,,
3750,02/16/17 11:00:00 PM,16.09,33.51,15.06,,,,
3751,02/16/17 11:30:00 PM,15.83,33.44,14.82,,,,
3752,02/17/17 12:00:00 AM,15.58,33.40,14.59,,,,
3753,02/17/17 12:30:00 AM,15.43,33.37,14.45,,,,
3754,02/17/17 01:00:00 AM,15.25,33.37,14.28,,,,
3755,02/17/17 01:30:00 AM,15.14,33.37,14.18,,,,
3756,02/17/17 02:00:00 AM,15.06,33.37,14.11,,,,
3757,02/17/17 02:30:00 AM,14.99,33.37,14.05,,,,
3758,02/17/17 03:00:00 AM,14.92,33.33,13.99,,,,
3759,02/17/17 03:30:00 AM,14.83,33.33,13.90,,,,
3760,02/17/17 04:00:00 AM,14.77,33.33,13.85,,,,
3761,02/17/17 04:30:00 AM,14.71,33.33,13.80,,,,
3762,02/17/17 05:00:00 AM,14.67,33.33,13.76,,,,
3763,02/17/17 05:30:00 AM,14.65,33.33,13.74,,,,
3764,02/17/17 06:00:00 AM,14.65,33.33,13.75,,,,
3765,02/17/17 06:30:00 AM,14.64,33.33,13.74,,,,
3766,02/17/17 07:00:00 AM,14.66,33.33,13.76,,,,
3767,02/17/17 07:30:00 AM,14.73,33.33,13.83,,,,
3768,02/17/17 08:00:00 AM,14.71,33.33,13.81,,,,
3769,02/17/17 08:30:00 AM,14.78,33.30,13.88,,,,
3770,02/17/17 09:00:00 AM,14.83,33.30,13.93,,,,
3771,02/17/17 09:30:00 AM,14.92,33.33,14.02,,,,
3772,02/17/17 10:00:00 AM,15.02,33.37,14.11,,,,
3773,02/17/17 10:30:00 AM,15.07,33.37,14.16,,,,
3774,02/17/17 11:00:00 AM,15.17,33.48,14.26,,,,
3775,02/17/17 11:30:00 AM,15.33,33.62,14.41,,,,
3776,02/17/17 12:00:00 PM,15.52,33.76,14.59,,,,
3777,02/17/17 12:30:00 PM,15.72,33.94,14.78,,,,
3778,02/17/17 01:00:00 PM,15.90,34.12,14.95,,,,
3779,02/17/17 01:30:00 PM,16.18,34.34,15.22,,,,
3780,02/17/17 02:00:00 PM,16.44,34.52,15.47,,,,
3781,02/17/17 02:30:00 PM,16.69,34.70,15.70,,,,
3782,02/17/17 03:00:00 PM,16.95,34.92,15.95,,,,
3783,02/17/17 03:30:00 PM,17.16,35.10,16.15,,,,
3784,02/17/17 04:00:00 PM,17.48,35.24,16.46,,,,
3785,02/17/17 04:30:00 PM,17.74,35.35,16.70,,,,
3786,02/17/17 05:00:00 PM,17.64,35.46,16.61,,,,
3787,02/17/17 05:30:00 PM,16.48,35.49,15.52,,,,
3788,02/17/17 06:00:00 PM,16.28,35.46,15.34,,,,
3789,02/17/17 06:30:00 PM,16.28,35.42,15.34,,,,
3790,02/17/17 07:00:00 PM,16.55,35.38,15.59,,,,
3791,02/17/17 07:30:00 PM,16.63,35.35,15.67,,,,
3792,02/17/17 08:00:00 PM,16.97,35.38,16.00,,,,
3793,02/17/17 08:30:00 PM,17.19,35.31,16.21,,,,
3794,02/17/17 09:00:00 PM,17.08,35.24,16.10,,,,
3795,02/17/17 09:30:00 PM,17.01,35.17,16.04,,,,
3796,02/17/17 10:00:00 PM,17.00,35.13,16.03,,,,
3797,02/17/17 10:30:00 PM,16.86,35.10,15.91,,,,
3798,02/17/17 11:00:00 PM,16.77,34.99,15.82,,,,
3799,02/17/17 11:30:00 PM,16.59,34.92,15.66,,,,
3800,02/18/17 12:00:00 AM,16.37,34.84,15.45,,,,
3801,02/18/17 12:30:00 AM,16.06,34.81,15.16,,,,
3802,02/18/17 01:00:00 AM,15.76,34.74,14.88,,,,
3803,02/18/17 01:30:00 AM,15.46,34.70,14.60,,,,
3804,02/18/17 02:00:00 AM,15.23,34.70,14.38,,,,
3805,02/18/17 02:30:00 AM,14.78,34.63,13.96,,,,
3806,02/18/17 03:00:00 AM,14.52,34.63,13.72,,,,
3807,02/18/17 03:30:00 AM,14.49,34.59,13.69,,,,
3808,02/18/17 04:00:00 AM,14.45,34.56,13.66,,,,
3809,02/18/17 04:30:00 AM,14.44,34.56,13.65,,,,
3810,02/18/17 05:00:00 AM,14.52,34.56,13.73,,,,
3811,02/18/17 05:30:00 AM,14.57,34.56,13.78,,,,
3812,02/18/17 06:00:00 AM,14.59,34.52,13.80,,,,
3813,02/18/17 06:30:00 AM,14.58,34.48,13.79,,,,
3814,02/18/17 07:00:00 AM,14.44,34.48,13.66,,,,
3815,02/18/17 07:30:00 AM,14.31,34.48,13.54,,,,
3816,02/18/17 08:00:00 AM,14.31,34.48,13.54,,,,
3817,02/18/17 08:30:00 AM,14.48,34.48,13.70,,,,
3818,02/18/17 09:00:00 AM,14.55,34.52,13.77,,,,
3819,02/18/17 09:30:00 AM,14.65,34.45,13.87,,,,
3820,02/18/17 10:00:00 AM,14.82,34.41,14.03,,,,
3821,02/18/17 10:30:00 AM,14.94,34.48,14.15,,,,
3822,02/18/17 11:00:00 AM,15.10,34.56,14.30,,,,
3823,02/18/17 11:30:00 AM,15.32,34.63,14.51,,,,
3824,02/18/17 12:00:00 PM,15.43,34.70,14.62,,,,
3825,02/18/17 12:30:00 PM,15.64,34.92,14.82,,,,
3826,02/18/17 01:00:00 PM,15.83,35.17,15.00,,,,
3827,02/18/17 01:30:00 PM,15.97,35.38,15.14,,,,
3828,02/18/17 02:00:00 PM,16.15,35.60,15.31,,,,
3829,02/18/17 02:30:00 PM,16.26,35.82,15.42,,,,
3830,02/18/17 03:00:00 PM,16.34,35.96,15.50,,,,
3831,02/18/17 03:30:00 PM,16.36,36.10,15.52,,,,
3832,02/18/17 04:00:00 PM,16.46,36.18,15.62,,,,
3833,02/18/17 04:30:00 PM,16.65,36.28,15.80,,,,
3834,02/18/17 05:00:00 PM,16.99,36.39,16.13,,,,
3835,02/18/17 05:30:00 PM,17.10,36.43,16.23,,,,
3836,02/18/17 06:00:00 PM,17.22,36.39,16.35,,,,
3837,02/18/17 06:30:00 PM,17.47,36.36,16.59,,,,
3838,02/18/17 07:00:00 PM,17.96,36.36,17.06,,,,
3839,02/18/17 07:30:00 PM,18.25,36.21,17.34,,,,
3840,02/18/17 08:00:00 PM,18.03,36.10,17.13,,,,
3841,02/18/17 08:30:00 PM,17.85,36.03,16.96,,,,
3842,02/18/17 09:00:00 PM,17.74,35.96,16.86,,,,
3843,02/18/17 09:30:00 PM,17.62,35.85,16.75,,,,
3844,02/18/17 10:00:00 PM,17.60,35.78,16.73,,,,
3845,02/18/17 10:30:00 PM,17.52,35.67,16.66,,,,
3846,02/18/17 11:00:00 PM,17.26,35.49,16.41,,,,
3847,02/18/17 11:30:00 PM,17.14,35.38,16.30,,,,
3848,02/19/17 12:00:00 AM,16.90,35.28,16.08,,,,
3849,02/19/17 12:30:00 AM,16.79,35.20,15.97,,,,
3850,02/19/17 01:00:00 AM,16.47,35.10,15.67,,,,
3851,02/19/17 01:30:00 AM,16.27,35.06,15.48,,,,
3852,02/19/17 02:00:00 AM,16.10,34.99,15.33,,,,
3853,02/19/17 02:30:00 AM,15.77,34.92,15.01,,,,
3854,02/19/17 03:00:00 AM,15.38,34.88,14.64,,,,
3855,02/19/17 03:30:00 AM,15.12,34.81,14.40,,,,
3856,02/19/17 04:00:00 AM,14.99,34.77,14.28,,,,
3857,02/19/17 04:30:00 AM,14.89,34.70,14.19,,,,
3858,02/19/17 05:00:00 AM,14.81,34.66,14.11,,,,
3859,02/19/17 05:30:00 AM,14.76,34.66,14.07,,,,
3860,02/19/17 06:00:00 AM,14.79,34.63,14.10,,,,
3861,02/19/17 06:30:00 AM,14.83,34.59,14.14,,,,
3862,02/19/17 07:00:00 AM,14.85,34.56,14.16,,,,
3863,02/19/17 07:30:00 AM,14.93,34.52,14.24,,,,
3864,02/19/17 08:00:00 AM,15.03,34.48,14.33,,,,
3865,02/19/17 08:30:00 AM,15.14,34.41,14.44,,,,
3866,02/19/17 09:00:00 AM,14.95,34.41,14.26,,,,
3867,02/19/17 09:30:00 AM,15.17,34.34,14.48,,,,
3868,02/19/17 10:00:00 AM,15.36,34.30,14.66,,,,
3869,02/19/17 10:30:00 AM,15.46,34.38,14.76,,,,
3870,02/19/17 11:00:00 AM,15.64,34.48,14.93,,,,
3871,02/19/17 11:30:00 AM,15.75,34.52,15.04,,,,
3872,02/19/17 12:00:00 PM,15.97,34.70,15.25,,,,
3873,02/19/17 12:30:00 PM,16.02,34.81,15.30,,,,
3874,02/19/17 01:00:00 PM,16.27,35.02,15.54,,,,
3875,02/19/17 01:30:00 PM,16.54,35.24,15.80,,,,
3876,02/19/17 02:00:00 PM,16.91,35.46,16.16,,,,
3877,02/19/17 02:30:00 PM,17.14,35.64,16.38,,,,
3878,02/19/17 03:00:00 PM,17.49,35.74,16.72,,,,
3879,02/19/17 03:30:00 PM,17.81,35.85,17.03,,,,
3880,02/19/17 04:00:00 PM,17.92,35.92,17.14,,,,
3881,02/19/17 04:30:00 PM,17.31,36.00,16.56,,,,
3882,02/19/17 05:00:00 PM,17.34,36.03,16.59,,,,
3883,02/19/17 05:30:00 PM,17.08,36.07,16.34,,,,
3884,02/19/17 06:00:00 PM,17.01,36.07,16.28,,,,
3885,02/19/17 06:30:00 PM,17.07,36.07,16.34,,,,
3886,02/19/17 07:00:00 PM,17.15,36.03,16.42,,,,
3887,02/19/17 07:30:00 PM,17.71,36.00,16.95,,,,
3888,02/19/17 08:00:00 PM,17.89,35.92,17.13,,,,
3889,02/19/17 08:30:00 PM,17.85,35.89,17.09,,,,
3890,02/19/17 09:00:00 PM,17.81,35.82,17.06,,,,
3891,02/19/17 09:30:00 PM,17.75,35.74,17.00,,,,
3892,02/19/17 10:00:00 PM,17.62,35.67,16.88,,,,
3893,02/19/17 10:30:00 PM,17.49,35.64,16.76,,,,
3894,02/19/17 11:00:00 PM,17.31,35.53,16.59,,,,
3895,02/19/17 11:30:00 PM,17.01,35.46,16.30,,,,
3896,02/20/17 12:00:00 AM,16.78,35.38,16.09,,,,
3897,02/20/17 12:30:00 AM,16.59,35.31,15.91,,,,
3898,02/20/17 01:00:00 AM,16.10,35.13,15.44,,,,
3899,02/20/17 01:30:00 AM,15.24,35.10,14.62,,,,
3900,02/20/17 02:00:00 AM,14.88,35.20,14.27,,,,
3901,02/20/17 02:30:00 AM,14.95,35.28,14.34,,,,
3902,02/20/17 03:00:00 AM,14.96,35.28,14.36,,,,
3903,02/20/17 03:30:00 AM,15.01,35.35,14.41,,,,
3904,02/20/17 04:00:00 AM,15.02,35.49,14.42,,,,
3905,02/20/17 04:30:00 AM,14.96,35.71,14.36,,,,
3906,02/20/17 05:00:00 AM,14.94,35.89,14.35,,,,
3907,02/20/17 05:30:00 AM,14.91,35.92,14.32,,,,
3908,02/20/17 06:00:00 AM,14.89,35.85,14.30,,,,
3909,02/20/17 06:30:00 AM,14.93,35.78,14.34,,,,
3910,02/20/17 07:00:00 AM,14.93,35.67,14.35,,,,
3911,02/20/17 07:30:00 AM,14.88,35.64,14.30,,,,
3912,02/20/17 08:00:00 AM,14.76,35.53,14.19,,,,
3913,02/20/17 08:30:00 AM,14.66,35.35,14.09,,,,
3914,02/20/17 09:00:00 AM,14.55,35.20,13.99,,,,
3915,02/20/17 09:30:00 AM,14.46,35.06,13.91,,,,
3916,02/20/17 10:00:00 AM,14.46,35.06,13.91,,,,
3917,02/20/17 10:30:00 AM,14.62,35.20,14.06,,,,
3918,02/20/17 11:00:00 AM,14.69,35.35,14.13,,,,
3919,02/20/17 11:30:00 AM,14.76,35.28,14.20,,,,
3920,02/20/17 12:00:00 PM,14.69,35.46,14.14,,,,
3921,02/20/17 12:30:00 PM,14.63,35.42,14.08,,,,
3922,02/20/17 01:00:00 PM,14.64,35.28,14.09,,,,
3923,02/20/17 01:30:00 PM,14.63,35.49,14.09,,,,
3924,02/20/17 02:00:00 PM,14.64,35.46,14.10,,,,
3925,02/20/17 02:30:00 PM,14.54,35.49,14.00,,,,
3926,02/20/17 03:00:00 PM,14.41,35.82,13.88,,,,
3927,02/20/17 03:30:00 PM,14.34,35.71,13.82,,,,
3928,02/20/17 04:00:00 PM,14.33,35.78,13.81,,,,
3929,02/20/17 04:30:00 PM,14.29,36.07,13.77,,,,
3930,02/20/17 05:00:00 PM,14.25,36.28,13.74,,,,
3931,02/20/17 05:30:00 PM,14.12,36.25,13.61,,,,
3932,02/20/17 06:00:00 PM,14.06,36.10,13.56,,,,
3933,02/20/17 06:30:00 PM,13.95,36.07,13.45,,,,
3934,02/20/17 07:00:00 PM,13.91,36.14,13.42,,,,
3935,02/20/17 07:30:00 PM,13.86,36.21,13.37,,,,
3936,02/20/17 08:00:00 PM,13.78,36.25,13.30,,,,
3937,02/20/17 08:30:00 PM,13.76,36.25,13.28,,,,
3938,02/20/17 09:00:00 PM,13.71,36.25,13.23,,,,
3939,02/20/17 09:30:00 PM,13.67,36.18,13.20,,,,
3940,02/20/17 10:00:00 PM,13.56,36.14,13.09,,,,
3941,02/20/17 10:30:00 PM,13.50,36.25,13.04,,,,
3942,02/20/17 11:00:00 PM,13.50,36.50,13.04,,,,
3943,02/20/17 11:30:00 PM,13.44,36.61,12.98,,,,
3944,02/21/17 12:00:00 AM,13.34,36.68,12.89,,,,
3945,02/21/17 12:30:00 AM,13.24,36.68,12.79,,,,
3946,02/21/17 01:00:00 AM,13.18,36.72,12.74,,,,
3947,02/21/17 01:30:00 AM,13.16,36.79,12.72,,,,
3948,02/21/17 02:00:00 AM,13.22,36.82,12.78,,,,
3949,02/21/17 02:30:00 AM,13.24,36.82,12.80,,,,
3950,02/21/17 03:00:00 AM,13.24,36.72,12.80,,,,
3951,02/21/17 03:30:00 AM,13.23,36.72,12.80,,,,
3952,02/21/17 04:00:00 AM,13.20,36.72,12.77,,,,
3953,02/21/17 04:30:00 AM,13.06,36.68,12.64,,,,
3954,02/21/17 05:00:00 AM,12.96,36.57,12.54,,,,
3955,02/21/17 05:30:00 AM,13.00,36.50,12.58,,,,
3956,02/21/17 06:00:00 AM,13.07,36.50,12.65,,,,
3957,02/21/17 06:30:00 AM,13.11,36.46,12.69,,,,
3958,02/21/17 07:00:00 AM,13.07,36.39,12.66,,,,
3959,02/21/17 07:30:00 AM,13.09,36.36,12.68,,,,
3960,02/21/17 08:00:00 AM,13.05,36.32,12.64,,,,
3961,02/21/17 08:30:00 AM,13.05,36.32,12.64,,,,
3962,02/21/17 09:00:00 AM,13.15,36.18,12.74,,,,
3963,02/21/17 09:30:00 AM,13.17,36.03,12.76,,,,
3964,02/21/17 10:00:00 AM,13.34,36.07,12.93,,,,
3965,02/21/17 10:30:00 AM,13.75,36.28,13.33,,,,
3966,02/21/17 11:00:00 AM,14.06,36.54,13.63,,,,
3967,02/21/17 11:30:00 AM,14.35,36.82,13.92,,,,
3968,02/21/17 12:00:00 PM,14.75,37.18,14.31,,,,
3969,02/21/17 12:30:00 PM,15.03,37.40,14.58,,,,
3970,02/21/17 01:00:00 PM,15.34,37.62,14.88,,,,
3971,02/21/17 01:30:00 PM,15.59,37.90,15.13,,,,
3972,02/21/17 02:00:00 PM,15.82,38.16,15.35,,,,
3973,02/21/17 02:30:00 PM,16.03,38.37,15.56,,,,
3974,02/21/17 03:00:00 PM,16.05,38.41,15.58,,,,
3975,02/21/17 03:30:00 PM,16.37,38.59,15.89,,,,
3976,02/21/17 04:00:00 PM,16.57,38.55,16.09,,,,
3977,02/21/17 04:30:00 PM,16.47,38.34,16.00,,,,
3978,02/21/17 05:00:00 PM,16.20,38.44,15.74,,,,
3979,02/21/17 05:30:00 PM,16.11,38.26,15.65,,,,
3980,02/21/17 06:00:00 PM,15.97,38.19,15.52,,,,
3981,02/21/17 06:30:00 PM,15.86,38.16,15.41,,,,
3982,02/21/17 07:00:00 PM,15.70,38.05,15.26,,,,
3983,02/21/17 07:30:00 PM,15.57,37.87,15.14,,,,
3984,02/21/17 08:00:00 PM,15.34,37.76,14.92,,,,
3985,02/21/17 08:30:00 PM,15.16,37.62,14.74,,,,
3986,02/21/17 09:00:00 PM,15.03,37.47,14.62,,,,
3987,02/21/17 09:30:00 PM,14.91,37.44,14.50,,,,
3988,02/21/17 10:00:00 PM,14.87,37.40,14.47,,,,
3989,02/21/17 10:30:00 PM,14.82,37.33,14.42,,,,
3990,02/21/17 11:00:00 PM,14.78,37.36,14.38,,,,
3991,02/21/17 11:30:00 PM,14.82,37.47,14.43,,,,
3992,02/22/17 12:00:00 AM,14.75,37.51,14.36,,,,
3993,02/22/17 12:30:00 AM,14.74,37.54,14.35,,,,
3994,02/22/17 01:00:00 AM,14.74,37.54,14.36,,,,
3995,02/22/17 01:30:00 AM,14.75,37.51,14.37,,,,
3996,02/22/17 02:00:00 AM,14.73,37.44,14.35,,,,
3997,02/22/17 02:30:00 AM,14.69,37.33,14.31,,,,
3998,02/22/17 03:00:00 AM,14.61,37.15,14.24,,,,
3999,02/22/17 03:30:00 AM,14.55,37.04,14.18,,,,
4000,02/22/17 04:00:00 AM,14.49,36.93,14.13,,,,
4001,02/22/17 04:30:00 AM,14.38,36.90,14.02,,,,
4002,02/22/17 05:00:00 AM,14.39,36.90,14.03,,,,
4003,02/22/17 05:30:00 AM,14.37,36.86,14.01,,,,
4004,02/22/17 06:00:00 AM,14.38,36.79,14.03,,,,
4005,02/22/17 06:30:00 AM,14.33,36.68,13.98,,,,
4006,02/22/17 07:00:00 AM,14.23,36.61,13.88,,,,
