Plot Title: 11009654,,,,,,,
#,"Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009654, SEN S/N: 11009654, LBL: DO)","Temp, °F (LGR S/N: 11009654, SEN S/N: 11009654, LBL: Temp)",Coupler Attached (LGR S/N: 11009654),Host Connected (LGR S/N: 11009654),Stopped (LGR S/N: 11009654),End Of File (LGR S/N: 11009654)
2697,1/27/2020 19:00,10.82,32.54,0.3,,,
2698,1/27/2020 19:30,10.78,32.54,0.3,,,
2699,1/27/2020 20:00,10.75,32.54,0.3,,,
2700,1/27/2020 20:30,10.58,32.58,0.322222222,,,
2701,1/27/2020 21:00,10.53,32.58,0.322222222,,,
2702,1/27/2020 21:30,10.57,32.58,0.322222222,,,
2703,1/27/2020 22:00,10.46,32.54,0.3,,,
2704,1/27/2020 22:30,10.68,32.54,0.3,,,
2705,1/27/2020 23:00,10.61,32.54,0.3,,,
2706,1/27/2020 23:30,10.7,32.5,0.277777778,,,
2707,1/28/2020 0:00,10.67,32.5,0.277777778,,,
2708,1/28/2020 0:30,10.64,32.5,0.277777778,,,
2709,1/28/2020 1:00,10.63,32.5,0.277777778,,,
2710,1/28/2020 1:30,10.55,32.5,0.277777778,,,
2711,1/28/2020 2:00,10.59,32.5,0.277777778,,,
2712,1/28/2020 2:30,10.6,32.5,0.277777778,,,
2713,1/28/2020 3:00,10.6,32.5,0.277777778,,,
2714,1/28/2020 3:30,10.6,32.47,0.261111111,,,
2715,1/28/2020 4:00,10.59,32.47,0.261111111,,,
2716,1/28/2020 4:30,10.64,32.47,0.261111111,,,
2717,1/28/2020 5:00,10.71,32.47,0.261111111,,,
2718,1/28/2020 5:30,10.69,32.47,0.261111111,,,
2719,1/28/2020 6:00,10.69,32.47,0.261111111,,,
2720,1/28/2020 6:30,10.66,32.5,0.277777778,,,
2721,1/28/2020 7:00,10.59,32.5,0.277777778,,,
2722,1/28/2020 7:30,10.48,32.54,0.3,,,
2723,1/28/2020 8:00,10.38,32.58,0.322222222,,,
2724,1/28/2020 8:30,10.42,32.61,0.338888889,,,
2725,1/28/2020 9:00,10.38,32.61,0.338888889,,,
2726,1/28/2020 9:30,10.33,32.65,0.361111111,,,
2727,1/28/2020 10:00,10.48,32.58,0.322222222,,,
2728,1/28/2020 10:30,10.4,32.61,0.338888889,,,
2729,1/28/2020 11:00,10.44,32.58,0.322222222,,,
2730,1/28/2020 11:30,10.44,32.61,0.338888889,,,
2731,1/28/2020 12:00,10.38,32.65,0.361111111,,,
2732,1/28/2020 12:30,10.44,32.65,0.361111111,,,
2733,1/28/2020 13:00,10.35,32.65,0.361111111,,,
2734,1/28/2020 13:30,10.3,32.65,0.361111111,,,
2735,1/28/2020 14:00,10.33,32.65,0.361111111,,,
2736,1/28/2020 14:30,10.3,32.65,0.361111111,,,
2737,1/28/2020 15:00,10.24,32.65,0.361111111,,,
2738,1/28/2020 15:30,10.32,32.61,0.338888889,,,
2739,1/28/2020 16:00,10.32,32.61,0.338888889,,,
2740,1/28/2020 16:30,10.31,32.61,0.338888889,,,
2741,1/28/2020 17:00,10.31,32.61,0.338888889,,,
2742,1/28/2020 17:30,10.33,32.61,0.338888889,,,
2743,1/28/2020 18:00,10.33,32.61,0.338888889,,,
2744,1/28/2020 18:30,10.34,32.61,0.338888889,,,
2745,1/28/2020 19:00,10.35,32.61,0.338888889,,,
2746,1/28/2020 19:30,10.35,32.58,0.322222222,,,
2747,1/28/2020 20:00,10.36,32.61,0.338888889,,,
2748,1/28/2020 20:30,10.33,32.61,0.338888889,,,
2749,1/28/2020 21:00,10.35,32.61,0.338888889,,,
2750,1/28/2020 21:30,10.22,32.61,0.338888889,,,
2751,1/28/2020 22:00,10.25,32.61,0.338888889,,,
2752,1/28/2020 22:30,10.26,32.61,0.338888889,,,
2753,1/28/2020 23:00,10.27,32.61,0.338888889,,,
2754,1/28/2020 23:30,10.26,32.61,0.338888889,,,
2755,1/29/2020 0:00,10.19,32.61,0.338888889,,,
2756,1/29/2020 0:30,10.14,32.65,0.361111111,,,
2757,1/29/2020 1:00,10.03,32.65,0.361111111,,,
2758,1/29/2020 1:30,10.06,32.61,0.338888889,,,
2759,1/29/2020 2:00,10.1,32.61,0.338888889,,,
2760,1/29/2020 2:30,10.04,32.61,0.338888889,,,
2761,1/29/2020 3:00,9.95,32.65,0.361111111,,,
2762,1/29/2020 3:30,9.93,32.61,0.338888889,,,
2763,1/29/2020 4:00,9.94,32.61,0.338888889,,,
2764,1/29/2020 4:30,10,32.61,0.338888889,,,
2765,1/29/2020 5:00,9.98,32.61,0.338888889,,,
2766,1/29/2020 5:30,9.98,32.61,0.338888889,,,
2767,1/29/2020 6:00,10.02,32.61,0.338888889,,,
2768,1/29/2020 6:30,10.24,32.58,0.322222222,,,
2769,1/29/2020 7:00,10.32,32.58,0.322222222,,,
2770,1/29/2020 7:30,10.35,32.58,0.322222222,,,
2771,1/29/2020 8:00,10.34,32.61,0.338888889,,,
2772,1/29/2020 8:30,10.1,32.68,0.377777778,,,
2773,1/29/2020 9:00,10.03,32.72,0.4,,,
2774,1/29/2020 9:30,9.89,32.76,0.422222222,,,
2775,1/29/2020 10:00,9.9,32.79,0.438888889,,,
2776,1/29/2020 10:30,9.89,32.79,0.438888889,,,
2777,1/29/2020 11:00,9.93,32.76,0.422222222,,,
2778,1/29/2020 11:30,10.16,32.72,0.4,,,
2779,1/29/2020 12:00,10.24,32.68,0.377777778,,,
2780,1/29/2020 12:30,10.31,32.65,0.361111111,,,
2781,1/29/2020 13:00,10.31,32.65,0.361111111,,,
2782,1/29/2020 13:30,10.34,32.65,0.361111111,,,
2783,1/29/2020 14:00,10.32,32.65,0.361111111,,,
2784,1/29/2020 14:30,10.33,32.65,0.361111111,,,
2785,1/29/2020 15:00,10.3,32.65,0.361111111,,,
2786,1/29/2020 15:30,10.3,32.65,0.361111111,,,
2787,1/29/2020 16:00,10.34,32.65,0.361111111,,,
2788,1/29/2020 16:30,10.31,32.65,0.361111111,,,
2789,1/29/2020 17:00,10.32,32.65,0.361111111,,,
2790,1/29/2020 17:30,10.26,32.65,0.361111111,,,
2791,1/29/2020 18:00,10.26,32.65,0.361111111,,,
2792,1/29/2020 18:30,10.16,32.65,0.361111111,,,
2793,1/29/2020 19:00,10.12,32.65,0.361111111,,,
2794,1/29/2020 19:30,10.06,32.68,0.377777778,,,
2795,1/29/2020 20:00,10.09,32.65,0.361111111,,,
2796,1/29/2020 20:30,10.09,32.65,0.361111111,,,
2797,1/29/2020 21:00,10.13,32.61,0.338888889,,,
2798,1/29/2020 21:30,10.19,32.61,0.338888889,,,
2799,1/29/2020 22:00,10.21,32.65,0.361111111,,,
2800,1/29/2020 22:30,10.22,32.65,0.361111111,,,
2801,1/29/2020 23:00,10.43,32.68,0.377777778,,,
2802,1/29/2020 23:30,10.38,32.72,0.4,,,
2803,1/30/2020 0:00,10.36,32.72,0.4,,,
2804,1/30/2020 0:30,10.32,32.72,0.4,,,
2805,1/30/2020 1:00,10.36,32.76,0.422222222,,,
2806,1/30/2020 1:30,10.25,32.76,0.422222222,,,
2807,1/30/2020 2:00,10.4,32.76,0.422222222,,,
2808,1/30/2020 2:30,10.68,32.79,0.438888889,,,
2809,1/30/2020 3:00,10.81,32.76,0.422222222,,,
2810,1/30/2020 3:30,10.82,32.79,0.438888889,,,
2811,1/30/2020 4:00,10.81,32.79,0.438888889,,,
2812,1/30/2020 4:30,10.88,32.79,0.438888889,,,
2813,1/30/2020 5:00,10.94,32.76,0.422222222,,,
2814,1/30/2020 5:30,10.8,32.79,0.438888889,,,
2815,1/30/2020 6:00,10.92,32.79,0.438888889,,,
2816,1/30/2020 6:30,10.9,32.79,0.438888889,,,
2817,1/30/2020 7:00,10.85,32.83,0.461111111,,,
2818,1/30/2020 7:30,10.79,32.79,0.438888889,,,
2819,1/30/2020 8:00,10.31,32.76,0.422222222,,,
2820,1/30/2020 8:30,10.06,32.9,0.5,,,
2821,1/30/2020 9:00,10.12,32.94,0.522222222,,,
2822,1/30/2020 9:30,10.14,32.97,0.538888889,,,
2823,1/30/2020 10:00,10.04,32.97,0.538888889,,,
2824,1/30/2020 10:30,10.13,32.94,0.522222222,,,
2825,1/30/2020 11:00,10.23,32.9,0.5,,,
2826,1/30/2020 11:30,10.28,32.86,0.477777778,,,
2827,1/30/2020 12:00,10.27,32.83,0.461111111,,,
2828,1/30/2020 12:30,10.2,32.79,0.438888889,,,
2829,1/30/2020 13:00,10.33,32.79,0.438888889,,,
2830,1/30/2020 13:30,10.35,32.79,0.438888889,,,
2831,1/30/2020 14:00,10.24,32.79,0.438888889,,,
2832,1/30/2020 14:30,10.22,32.83,0.461111111,,,
2833,1/30/2020 15:00,10.26,32.83,0.461111111,,,
2834,1/30/2020 15:30,10.24,32.86,0.477777778,,,
2835,1/30/2020 16:00,10.28,32.83,0.461111111,,,
2836,1/30/2020 16:30,10.31,32.83,0.461111111,,,
2837,1/30/2020 17:00,10.32,32.79,0.438888889,,,
2838,1/30/2020 17:30,10.39,32.79,0.438888889,,,
2839,1/30/2020 18:00,10.42,32.79,0.438888889,,,
2840,1/30/2020 18:30,10.44,32.79,0.438888889,,,
2841,1/30/2020 19:00,10.39,32.79,0.438888889,,,
2842,1/30/2020 19:30,10.43,32.79,0.438888889,,,
2843,1/30/2020 20:00,10.43,32.79,0.438888889,,,
2844,1/30/2020 20:30,10.37,32.83,0.461111111,,,
2845,1/30/2020 21:00,10.34,32.86,0.477777778,,,
2846,1/30/2020 21:30,10.46,32.86,0.477777778,,,
2847,1/30/2020 22:00,10.44,32.86,0.477777778,,,
2848,1/30/2020 22:30,10.34,32.86,0.477777778,,,
2849,1/30/2020 23:00,10.2,32.9,0.5,,,
2850,1/30/2020 23:30,10.2,32.9,0.5,,,
2851,1/31/2020 0:00,10.28,32.9,0.5,,,
2852,1/31/2020 0:30,10.61,32.83,0.461111111,,,
2853,1/31/2020 1:00,10.4,32.86,0.477777778,,,
2854,1/31/2020 1:30,10.29,32.9,0.5,,,
2855,1/31/2020 2:00,10.59,32.83,0.461111111,,,
2856,1/31/2020 2:30,10.56,32.83,0.461111111,,,
2857,1/31/2020 3:00,10.28,32.9,0.5,,,
2858,1/31/2020 3:30,10.33,32.86,0.477777778,,,
2859,1/31/2020 4:00,10.19,32.86,0.477777778,,,
2860,1/31/2020 4:30,10.1,32.9,0.5,,,
2861,1/31/2020 5:00,10.19,32.86,0.477777778,,,
2862,1/31/2020 5:30,10.28,32.9,0.5,,,
2863,1/31/2020 6:00,10.03,32.94,0.522222222,,,
2864,1/31/2020 6:30,10.22,32.86,0.477777778,,,
2865,1/31/2020 7:00,10.05,32.83,0.461111111,,,
2866,1/31/2020 7:30,10.17,32.76,0.422222222,,,
2867,1/31/2020 8:00,10.03,32.83,0.461111111,,,
2868,1/31/2020 8:30,9.87,32.97,0.538888889,,,
2869,1/31/2020 9:00,9.82,33.01,0.561111111,,,
2870,1/31/2020 9:30,9.86,33.04,0.577777778,,,
2871,1/31/2020 10:00,9.96,33.08,0.6,,,
2872,1/31/2020 10:30,10.01,33.08,0.6,,,
2873,1/31/2020 11:00,10.06,33.08,0.6,,,
2874,1/31/2020 11:30,10.04,33.04,0.577777778,,,
2875,1/31/2020 12:00,10.1,33.04,0.577777778,,,
2876,1/31/2020 12:30,10.13,33.04,0.577777778,,,
2877,1/31/2020 13:00,10.26,32.97,0.538888889,,,
2878,1/31/2020 13:30,10.13,33.04,0.577777778,,,
2879,1/31/2020 14:00,10.15,33.04,0.577777778,,,
2880,1/31/2020 14:30,10.14,33.04,0.577777778,,,
2881,1/31/2020 15:00,10.13,33.01,0.561111111,,,
2882,1/31/2020 15:30,10.18,32.97,0.538888889,,,
2883,1/31/2020 16:00,10.19,33.01,0.561111111,,,
2884,1/31/2020 16:30,10.2,33.01,0.561111111,,,
2885,1/31/2020 17:00,10.2,32.97,0.538888889,,,
2886,1/31/2020 17:30,10.39,32.86,0.477777778,,,
2887,1/31/2020 18:00,10.27,32.83,0.461111111,,,
2888,1/31/2020 18:30,10.25,32.86,0.477777778,,,
2889,1/31/2020 19:00,10.27,32.86,0.477777778,,,
2890,1/31/2020 19:30,10.24,32.86,0.477777778,,,
2891,1/31/2020 20:00,10.25,32.83,0.461111111,,,
2892,1/31/2020 20:30,10.27,32.83,0.461111111,,,
2893,1/31/2020 21:00,10.19,32.9,0.5,,,
2894,1/31/2020 21:30,10.35,32.9,0.5,,,
2895,1/31/2020 22:00,10.29,32.9,0.5,,,
2896,1/31/2020 22:30,10.36,32.9,0.5,,,
2897,1/31/2020 23:00,10.36,32.94,0.522222222,,,
2898,1/31/2020 23:30,10.45,32.94,0.522222222,,,
2899,2/1/2020 0:00,10.56,32.94,0.522222222,,,
2900,2/1/2020 0:30,10.39,33.01,0.561111111,,,
2901,2/1/2020 1:00,10.18,33.04,0.577777778,,,
2902,2/1/2020 1:30,10.31,33.08,0.6,,,
2903,2/1/2020 2:00,10.4,33.08,0.6,,,
2904,2/1/2020 2:30,10.13,33.12,0.622222222,,,
2905,2/1/2020 3:00,10.18,33.12,0.622222222,,,
2906,2/1/2020 3:30,10.35,33.08,0.6,,,
2907,2/1/2020 4:00,10.38,33.01,0.561111111,,,
2908,2/1/2020 4:30,10.49,33.01,0.561111111,,,
2909,2/1/2020 5:00,9.96,33.08,0.6,,,
2910,2/1/2020 5:30,10.04,33.08,0.6,,,
2911,2/1/2020 6:00,10.27,33.04,0.577777778,,,
2912,2/1/2020 6:30,10.07,33.04,0.577777778,,,
2913,2/1/2020 7:00,9.96,32.97,0.538888889,,,
2914,2/1/2020 7:30,10.12,32.86,0.477777778,,,
2915,2/1/2020 8:00,10.22,32.9,0.5,,,
2916,2/1/2020 8:30,9.93,32.94,0.522222222,,,
2917,2/1/2020 9:00,9.83,33.01,0.561111111,,,
2918,2/1/2020 9:30,9.64,33.19,0.661111111,,,
2919,2/1/2020 10:00,9.81,33.15,0.638888889,,,
2920,2/1/2020 10:30,9.87,33.19,0.661111111,,,
2921,2/1/2020 11:00,10.01,33.12,0.622222222,,,
2922,2/1/2020 11:30,10.01,33.15,0.638888889,,,
2923,2/1/2020 12:00,10.05,33.15,0.638888889,,,
2924,2/1/2020 12:30,10.03,33.15,0.638888889,,,
2925,2/1/2020 13:00,10.1,33.12,0.622222222,,,
2926,2/1/2020 13:30,10.1,33.12,0.622222222,,,
2927,2/1/2020 14:00,10.19,33.12,0.622222222,,,
2928,2/1/2020 14:30,10.14,33.12,0.622222222,,,
2929,2/1/2020 15:00,10.16,33.08,0.6,,,
2930,2/1/2020 15:30,10.14,33.12,0.622222222,,,
2931,2/1/2020 16:00,10.14,33.12,0.622222222,,,
2932,2/1/2020 16:30,10.03,33.15,0.638888889,,,
2933,2/1/2020 17:00,10.03,33.12,0.622222222,,,
2934,2/1/2020 17:30,10.11,33.12,0.622222222,,,
2935,2/1/2020 18:00,10.13,33.04,0.577777778,,,
2936,2/1/2020 18:30,10.13,33.08,0.6,,,
2937,2/1/2020 19:00,10.09,33.08,0.6,,,
2938,2/1/2020 19:30,10.05,33.12,0.622222222,,,
2939,2/1/2020 20:00,10.04,33.12,0.622222222,,,
2940,2/1/2020 20:30,10.04,33.12,0.622222222,,,
2941,2/1/2020 21:00,10.11,33.15,0.638888889,,,
2942,2/1/2020 21:30,10.21,33.19,0.661111111,,,
2943,2/1/2020 22:00,10.68,33.15,0.638888889,,,
2944,2/1/2020 22:30,10.77,33.26,0.7,,,
2945,2/1/2020 23:00,10.76,33.19,0.661111111,,,
2946,2/1/2020 23:30,10.89,33.19,0.661111111,,,
2947,2/2/2020 0:00,10.81,33.26,0.7,,,
2948,2/2/2020 0:30,10.7,33.15,0.638888889,,,
2949,2/2/2020 1:00,10.55,33.19,0.661111111,,,
2950,2/2/2020 1:30,10.45,33.19,0.661111111,,,
2951,2/2/2020 2:00,10.5,33.15,0.638888889,,,
2952,2/2/2020 2:30,10.18,33.19,0.661111111,,,
2953,2/2/2020 3:00,10.5,33.15,0.638888889,,,
2954,2/2/2020 3:30,10.31,33.15,0.638888889,,,
2955,2/2/2020 4:00,10.34,33.26,0.7,,,
2956,2/2/2020 4:30,10.69,33.19,0.661111111,,,
2957,2/2/2020 5:00,10.59,33.22,0.677777778,,,
2958,2/2/2020 5:30,10.77,33.19,0.661111111,,,
2959,2/2/2020 6:00,10.44,33.22,0.677777778,,,
2960,2/2/2020 6:30,10.34,33.22,0.677777778,,,
2961,2/2/2020 7:00,10.12,33.26,0.7,,,
2962,2/2/2020 7:30,9.72,33.33,0.738888889,,,
2963,2/2/2020 8:00,9.85,33.33,0.738888889,,,
2964,2/2/2020 8:30,9.87,33.44,0.8,,,
2965,2/2/2020 9:00,9.85,33.48,0.822222222,,,
2966,2/2/2020 9:30,9.98,33.48,0.822222222,,,
2967,2/2/2020 10:00,10.14,33.44,0.8,,,
2968,2/2/2020 10:30,10.56,33.15,0.638888889,,,
2969,2/2/2020 11:00,10.44,33.19,0.661111111,,,
2970,2/2/2020 11:30,10.54,33.12,0.622222222,,,
2971,2/2/2020 12:00,10.46,33.22,0.677777778,,,
2972,2/2/2020 12:30,10.38,33.26,0.7,,,
2973,2/2/2020 13:00,10.56,33.15,0.638888889,,,
2974,2/2/2020 13:30,10.64,33.04,0.577777778,,,
2975,2/2/2020 14:00,10.63,33.01,0.561111111,,,
2976,2/2/2020 14:30,10.59,33.01,0.561111111,,,
2977,2/2/2020 15:00,10.55,33.01,0.561111111,,,
2978,2/2/2020 15:30,10.5,33.01,0.561111111,,,
2979,2/2/2020 16:00,10.54,33.01,0.561111111,,,
2980,2/2/2020 16:30,10.54,32.97,0.538888889,,,
2981,2/2/2020 17:00,10.64,32.94,0.522222222,,,
2982,2/2/2020 17:30,10.55,32.97,0.538888889,,,
2983,2/2/2020 18:00,10.53,32.97,0.538888889,,,
2984,2/2/2020 18:30,10.51,32.97,0.538888889,,,
2985,2/2/2020 19:00,10.5,32.97,0.538888889,,,
2986,2/2/2020 19:30,10.48,32.94,0.522222222,,,
2987,2/2/2020 20:00,10.48,32.94,0.522222222,,,
2988,2/2/2020 20:30,10.5,32.94,0.522222222,,,
2989,2/2/2020 21:00,10.51,32.94,0.522222222,,,
2990,2/2/2020 21:30,10.43,32.9,0.5,,,
2991,2/2/2020 22:00,10.37,32.86,0.477777778,,,
2992,2/2/2020 22:30,10.51,32.9,0.5,,,
2993,2/2/2020 23:00,10.5,32.9,0.5,,,
2994,2/2/2020 23:30,10.52,32.9,0.5,,,
2995,2/3/2020 0:00,10.55,32.9,0.5,,,
2996,2/3/2020 0:30,10.6,32.9,0.5,,,
2997,2/3/2020 1:00,10.56,32.9,0.5,,,
2998,2/3/2020 1:30,10.67,32.9,0.5,,,
2999,2/3/2020 2:00,10.73,32.9,0.5,,,
3000,2/3/2020 2:30,10.73,32.9,0.5,,,
3001,2/3/2020 3:00,11.01,32.97,0.538888889,,,
3002,2/3/2020 3:30,10.99,33.01,0.561111111,,,
3003,2/3/2020 4:00,11.08,33.04,0.577777778,,,
3004,2/3/2020 4:30,11.01,33.08,0.6,,,
3005,2/3/2020 5:00,10.99,33.08,0.6,,,
3006,2/3/2020 5:30,11.02,33.08,0.6,,,
3007,2/3/2020 6:00,11.13,33.08,0.6,,,
3008,2/3/2020 6:30,11.06,33.08,0.6,,,
3009,2/3/2020 7:00,11.06,33.08,0.6,,,
3010,2/3/2020 7:30,10.76,33.08,0.6,,,
3011,2/3/2020 8:00,10.65,33.12,0.622222222,,,
3012,2/3/2020 8:30,10.43,33.08,0.6,,,
3013,2/3/2020 9:00,10.26,33.15,0.638888889,,,
3014,2/3/2020 9:30,10.59,33.08,0.6,,,
3015,2/3/2020 10:00,10.38,33.19,0.661111111,,,
3016,2/3/2020 10:30,10.36,33.26,0.7,,,
3017,2/3/2020 11:00,10.43,33.22,0.677777778,,,
3018,2/3/2020 11:30,10.48,33.22,0.677777778,,,
3019,2/3/2020 12:00,10.45,33.22,0.677777778,,,
3020,2/3/2020 12:30,10.43,33.26,0.7,,,
3021,2/3/2020 13:00,10.45,33.26,0.7,,,
3022,2/3/2020 13:30,10.48,33.22,0.677777778,,,
3023,2/3/2020 14:00,10.39,33.26,0.7,,,
3024,2/3/2020 14:30,10.5,33.26,0.7,,,
3025,2/3/2020 15:00,10.48,33.26,0.7,,,
3026,2/3/2020 15:30,10.56,33.22,0.677777778,,,
3027,2/3/2020 16:00,10.56,33.22,0.677777778,,,
3028,2/3/2020 16:30,10.65,33.15,0.638888889,,,
3029,2/3/2020 17:00,10.66,33.15,0.638888889,,,
3030,2/3/2020 17:30,10.58,33.22,0.677777778,,,
3031,2/3/2020 18:00,10.55,33.26,0.7,,,
3032,2/3/2020 18:30,10.58,33.3,0.722222222,,,
3033,2/3/2020 19:00,10.56,33.33,0.738888889,,,
3034,2/3/2020 19:30,10.73,33.33,0.738888889,,,
3035,2/3/2020 20:00,10.75,33.37,0.761111111,,,
3036,2/3/2020 20:30,11,33.37,0.761111111,,,
3037,2/3/2020 21:00,11.09,33.33,0.738888889,,,
3038,2/3/2020 21:30,11.12,33.33,0.738888889,,,
3039,2/3/2020 22:00,11.3,33.26,0.7,,,
3040,2/3/2020 22:30,11.16,33.33,0.738888889,,,
3041,2/3/2020 23:00,11.28,33.33,0.738888889,,,
3042,2/3/2020 23:30,11.27,33.33,0.738888889,,,
3043,2/4/2020 0:00,11.24,33.3,0.722222222,,,
3044,2/4/2020 0:30,11.17,33.3,0.722222222,,,
3045,2/4/2020 1:00,11.26,33.22,0.677777778,,,
3046,2/4/2020 1:30,11.19,33.22,0.677777778,,,
3047,2/4/2020 2:00,11.2,33.22,0.677777778,,,
3048,2/4/2020 2:30,11.14,33.26,0.7,,,
3049,2/4/2020 3:00,11.14,33.22,0.677777778,,,
3050,2/4/2020 3:30,11.06,33.26,0.7,,,
3051,2/4/2020 4:00,10.65,33.22,0.677777778,,,
3052,2/4/2020 4:30,10.96,33.22,0.677777778,,,
3053,2/4/2020 5:00,10.92,33.26,0.7,,,
3054,2/4/2020 5:30,10.47,33.26,0.7,,,
3055,2/4/2020 6:00,10.93,33.19,0.661111111,,,
3056,2/4/2020 6:30,10.87,33.19,0.661111111,,,
3057,2/4/2020 7:00,10.66,33.22,0.677777778,,,
3058,2/4/2020 7:30,10.33,33.33,0.738888889,,,
3059,2/4/2020 8:00,10.29,33.22,0.677777778,,,
3060,2/4/2020 8:30,10.22,33.4,0.777777778,,,
3061,2/4/2020 9:00,10.14,33.55,0.861111111,,,
3062,2/4/2020 9:30,10.14,33.62,0.9,,,
3063,2/4/2020 10:00,10,33.66,0.922222222,,,
3064,2/4/2020 10:30,10.17,33.58,0.877777778,,,
3065,2/4/2020 11:00,10.36,33.66,0.922222222,,,
3066,2/4/2020 11:30,10.43,33.55,0.861111111,,,
3067,2/4/2020 12:00,10.49,33.44,0.8,,,
3068,2/4/2020 12:30,10.35,33.4,0.777777778,,,
3069,2/4/2020 13:00,10.27,33.44,0.8,,,
3070,2/4/2020 13:30,10.29,33.37,0.761111111,,,
3071,2/4/2020 14:00,10.31,33.33,0.738888889,,,
3072,2/4/2020 14:30,10.35,33.33,0.738888889,,,
3073,2/4/2020 15:00,10.34,33.33,0.738888889,,,
3074,2/4/2020 15:30,10.46,33.26,0.7,,,
3075,2/4/2020 16:00,10.29,33.4,0.777777778,,,
3076,2/4/2020 16:30,10.27,33.44,0.8,,,
3077,2/4/2020 17:00,10.22,33.51,0.838888889,,,
3078,2/4/2020 17:30,10.24,33.4,0.777777778,,,
3079,2/4/2020 18:00,10.19,33.48,0.822222222,,,
3080,2/4/2020 18:30,10.2,33.48,0.822222222,,,
3081,2/4/2020 19:00,10.22,33.58,0.877777778,,,
3082,2/4/2020 19:30,10.25,33.58,0.877777778,,,
3083,2/4/2020 20:00,10.25,33.62,0.9,,,
3084,2/4/2020 20:30,10.38,33.51,0.838888889,,,
3085,2/4/2020 21:00,10.39,33.51,0.838888889,,,
3086,2/4/2020 21:30,10.91,33.3,0.722222222,,,
3087,2/4/2020 22:00,11.08,33.22,0.677777778,,,
3088,2/4/2020 22:30,11.01,33.15,0.638888889,,,
3089,2/4/2020 23:00,10.99,33.19,0.661111111,,,
3090,2/4/2020 23:30,10.73,33.19,0.661111111,,,
3091,2/5/2020 0:00,10.88,33.19,0.661111111,,,
3092,2/5/2020 0:30,10.86,33.19,0.661111111,,,
3093,2/5/2020 1:00,10.57,33.22,0.677777778,,,
3094,2/5/2020 1:30,10.61,33.22,0.677777778,,,
3095,2/5/2020 2:00,10.91,33.19,0.661111111,,,
3096,2/5/2020 2:30,11.03,33.15,0.638888889,,,
3097,2/5/2020 3:00,10.96,33.26,0.7,,,
3098,2/5/2020 3:30,10.91,33.19,0.661111111,,,
3099,2/5/2020 4:00,11.03,33.19,0.661111111,,,
3100,2/5/2020 4:30,10.53,33.22,0.677777778,,,
3101,2/5/2020 5:00,10.86,33.19,0.661111111,,,
3102,2/5/2020 5:30,10.4,33.26,0.7,,,
3103,2/5/2020 6:00,10.62,33.15,0.638888889,,,
3104,2/5/2020 6:30,10.9,33.15,0.638888889,,,
3105,2/5/2020 7:00,11.1,33.12,0.622222222,,,
3106,2/5/2020 7:30,10.58,33.3,0.722222222,,,
3107,2/5/2020 8:00,10.46,33.37,0.761111111,,,
3108,2/5/2020 8:30,10.43,33.4,0.777777778,,,
3109,2/5/2020 9:00,10.45,33.73,0.961111111,,,
3110,2/5/2020 9:30,10.49,33.76,0.977777778,,,
3111,2/5/2020 10:00,10.57,33.73,0.961111111,,,
3112,2/5/2020 10:30,10.54,33.76,0.977777778,,,
3113,2/5/2020 11:00,10.57,33.62,0.9,,,
3114,2/5/2020 11:30,10.61,33.55,0.861111111,,,
3115,2/5/2020 12:00,10.63,33.58,0.877777778,,,
3116,2/5/2020 12:30,10.55,33.62,0.9,,,
3117,2/5/2020 13:00,10.57,33.62,0.9,,,
3118,2/5/2020 13:30,10.55,33.66,0.922222222,,,
3119,2/5/2020 14:00,10.57,33.66,0.922222222,,,
3120,2/5/2020 14:30,10.59,33.62,0.9,,,
3121,2/5/2020 15:00,10.57,33.69,0.938888889,,,
3122,2/5/2020 15:30,10.59,33.62,0.9,,,
3123,2/5/2020 16:00,10.53,33.66,0.922222222,,,
3124,2/5/2020 16:30,10.54,33.62,0.9,,,
3125,2/5/2020 17:00,10.59,33.58,0.877777778,,,
3126,2/5/2020 17:30,10.54,33.62,0.9,,,
3127,2/5/2020 18:00,10.47,33.69,0.938888889,,,
3128,2/5/2020 18:30,10.45,33.66,0.922222222,,,
3129,2/5/2020 19:00,10.44,33.58,0.877777778,,,
3130,2/5/2020 19:30,10.4,33.51,0.838888889,,,
3131,2/5/2020 20:00,10.7,33.44,0.8,,,
3132,2/5/2020 20:30,10.87,33.4,0.777777778,,,
3133,2/5/2020 21:00,10.66,33.48,0.822222222,,,
3134,2/5/2020 21:30,10.98,33.4,0.777777778,,,
3135,2/5/2020 22:00,11.13,33.37,0.761111111,,,
3136,2/5/2020 22:30,11.33,33.37,0.761111111,,,
3137,2/5/2020 23:00,11.33,33.37,0.761111111,,,
3138,2/5/2020 23:30,11.26,33.37,0.761111111,,,
3139,2/6/2020 0:00,11.31,33.37,0.761111111,,,
3140,2/6/2020 0:30,11.32,33.33,0.738888889,,,
3141,2/6/2020 1:00,11.25,33.37,0.761111111,,,
3142,2/6/2020 1:30,11.19,33.37,0.761111111,,,
3143,2/6/2020 2:00,11.23,33.37,0.761111111,,,
3144,2/6/2020 2:30,11.16,33.37,0.761111111,,,
3145,2/6/2020 3:00,11.21,33.4,0.777777778,,,
3146,2/6/2020 3:30,11.18,33.44,0.8,,,
3147,2/6/2020 4:00,11.22,33.4,0.777777778,,,
